,artid,view,title,category,x,y
237,4117,15.726584116573704,网络科学顶级国际大会NetSciX2018首次落户西子湖畔,8,-9.27576383644997,23.193983447977622
238,7477,15.227652910777188,AI&Society 活动第一弹：人工智能社会的憧憬与忧虑｜门票福利,8,4.6415865455299885,27.902540149626944
239,5611,21.440607457080507,机器崛起之Cybernetics的军事起源 | 笔记,4,15.533608490710225,-0.015399619628634786
240,10020,15.040397555944528,人工智能与人类智能：关于人机关系的新思考,13,8.2297791691542,2.5737726441907895
241,3399,27.989460759274102,AI人才都去哪里了？,4,-6.491673302047624,3.2695363416250336
242,3419,27.811409627400014,Nature Commnications论文解读：复杂的城市，简单的规则,12,6.64762223667289,-11.784889532311011
243,6729,22.44251227824636,直播预告：颠覆式创新一百年&AI走进社会生活发展前沿追踪  | AI&Society第三期,8,-2.6724580320294655,20.42886084249659
244,3458,32.67246105570318,清华活动报名：集智科学家们想和您聊聊成立集智俱乐部第谷小组的事情,15,-13.34712121889188,14.50946219313841
245,3477,17.86348565717725,关于成立集智俱乐部第谷小组的设想 | 一群集智科学家的发声,15,-16.11828987854372,12.494250448397183
246,3495,15.59980657404053,集智一页 | 欢迎每一位热爱科学的你,2,-4.703116817263336,-24.943538672214114
247,3505,19.139249831921436,圣诞夜！学术趴！AI狂欢倒计时！你来不来？,0,22.284661075610973,2.3133125142312676
248,3536,16.301557730214178,颠覆式创新一百年&AI走进社会生活发展前沿追踪  | AI&Society第三期,8,1.5346334524878578,21.97533067960455
249,3558,31.654443275080418,大规模人类在线行为实验 | 南京大学黑客马拉松活动报名,14,22.194411132998468,-23.776822911051728
250,3571,18.8338705023335,AI讲堂|学界与业界大咖为您解读人工智能技术的现状与未来,1,-7.512317750901662,2.4468937674683238
251,7410,31.431255871165018,大链接与大数据——AI&Society第二期活动回顾（含下期预告）,13,14.071797582320682,8.545030270833674
252,3633,31.84755438358358,人工智能如何掷骰子——三种概率理论,4,-5.963240110911389,-17.058242115765267
253,3652,26.70418880815999,神经网络与图灵机的复杂度博弈,13,6.476054066113021,11.17932263912906
254,3678,19.958303566510942,冯·诺依曼：探寻计算的“原力”,4,9.636750604487293,-12.34492892184565
255,3696,17.70231180273159,情感分析：一个非技术性的技术指南,4,2.1482164730763067,-1.1162095046559
256,3709,15.394236364238468,巴黎大学物理学教授邀请你做历史比较学研究,19,30.934978111174466,0.697186224741156
257,3723,19.118326144908952,冯·诺依曼的遗产：寻找人工生命的理论根源,4,13.706479347832104,0.27732230381240996
258,3741,16.79184204607921,AI & Society 活动深圳站：大连接与大数据 | ​腾讯研究院X集智俱乐部,8,-3.1453911517520563,24.189273638663355
259,3756,16.893746456113185,活动回顾：从AlphaGo看人工智能的一些思考,8,-1.1755648741770799,14.963031112197928
260,3771,22.53060767511011,最新海量数据集：阅读理解、对话与自动摘要等NLP任务集锦,1,-10.380075833318166,-7.4853897838752435
261,4332,16.17472122588479,语言中隐藏的几何 | 张江,4,-4.89438878477253,-1.7385078907610845
262,4347,30.770913987190134,吐血整理：PyTorch项目代码与资源列表 | 资源下载,6,18.979176497427446,30.52116084339267
263,4370,15.062392395462485,据说想学AI的程序员都关注了这些号号号号号号,12,4.023668624504138,-8.726113431931251
264,4401,15.539082770558343,泛在的AI与数字上帝—AI视野（五）| 张江,8,3.0318003741895323,22.188527140718556
265,4444,49.95368484571438,量子纠缠：从量子物质态到深度学习,13,18.098067342412275,5.039454364111509
266,4461,30.295568944678855,重磅系列课：火炬上的深度学习(上),4,-18.195667401001337,11.523837971274073
267,4475,50.23784621818996,复杂网络，机器学习与全息原理 | 记2017集智-凯风研读营,4,-25.93640073383587,-15.194560974660948
268,4490,51.204991719769254,机器学习、理论物理、计算社会学的碰撞 | 记2017集智-凯风研读营,4,-0.3330394849022379,2.8999735275684486
269,4154,16.049696932063135,AI公司职位内推 | 自动驾驶、智慧医疗、智能家居你想要的这里都有,4,1.0212566667814817,-6.903744954639923
270,4176,15.027101105860984,荐号 | 关于人工智能、机器学习、大数据的九个黄金公号,12,1.3141604873528538,-8.551379356908027
271,4195,19.37910858570125,人工智能EQ学：博弈机器学习 | MSAR首席研究员刘铁岩,4,7.19600325664722,0.6413735154591969
272,4212,15.929287145762725,引力、量子与人工智能的深度对话 | 尤亦庄,4,0.22522352144332636,7.087224597044486
273,4225,20.436696069885087,用深度学习解读量子宇宙奥秘,5,-14.187362510827953,15.970205659614555
274,4240,16.339550421380924,量子计算时代的机器学习,4,-6.03105351548565,1.6703848284443286
275,4255,18.799959546349466,为人类编程,4,-7.2716824959548045,12.297497838819849
276,4273,19.567701735349107,在迁移学习中如何选择数据？,12,-1.8807806879630509,-12.388748332683356
277,4285,15.069818460198027,资源 | 深度学习中的代码资源库（一）图像处理篇,4,6.72723150363256,7.666973242371103
278,6855,20.263632061332643,"""集智""与""AI""联手填平""类比鸿沟""",4,1.025841706788611,-1.0080545558990757
279,4663,15.40126117497498,限时免费 ：《聊天机器人的前世今生》| 李嫣然,4,-1.6312846449281153,-10.222482448143706
280,4676,17.409224713482786,AI英雄们，我们邀你向病理诊断和智能投顾发起挑战！| 人工智能创新创业大赛,7,-6.220391246323341,-12.458244489733252
281,4720,15.79721845280208,人工智能与教育--让我们从异形说起 | 徐小曼,13,3.3561573512772296,12.492986757288646
282,4739,21.38997644736652,浅谈强化学习 | 朱瑞鹤,4,8.62568550338934,3.834129730453929
283,4769,16.403383800976354,重磅课程：打造你自己的聊天机器人 | 李嫣然,4,0.21108469740414912,-10.227679692192103
284,4787,15.070674711342,图书推荐《计算主义及其理论难题研究》| 孟伟,4,7.4506609820299134,-9.333163910615152
285,4808,15.396062717548157,“Scale” 读书笔记-天下之大作于细 | 郭瑞东,11,-22.590542172907192,-14.787805579166058
286,4821,15.171700709978262,如何攻破语音识别最后的3%？ | 读书会,4,-4.683659529331137,1.590623846658615
287,4850,15.033632067298884,从万物有灵到AI掌管世界——AI视野（三）,13,3.739212037338623,11.36383936327717
288,7509,47.717560322871684,集智AI&Policy研讨会第二日：当复杂系统遇见深度学习,4,-13.654465495193918,-7.844060902385666
289,4522,44.55190280194661,集智AI&Policy研讨会：中国科学家国际地位上升,19,34.54673492359212,-3.4214743266907215
290,4536,32.95351831596753,各领域公开数据集下载 | 资源,3,11.157531258969549,46.38124616618169
291,4546,18.07199062407804,深度神经网络(DNN)是否模拟了人类大脑皮层结构？,12,-1.7479192851060046,-11.489615070960058
292,7534,40.42494964996111,AI&Public Policy : Frontiers in AI and Applications | Workshop,2,-6.21906079372295,-27.1138628923058
293,4588,19.56214631288283,读《机器崛起》: 人与机器的共生与融合 | 张江,4,-1.623766065507615,-1.2324097164061505
294,4605,15.828176656988441,集智AI学园独家免费直播 | 北师大复杂系统暑期学校名师专题讲座,4,1.3054475108916899,-9.430904188929485
295,4646,15.461258634868319,AI改变了科学——《科学》最新AI特刊 | 前沿,17,21.423403774071833,9.124464461009179
296,5659,45.150441077601826,机器翻译的主要原理和相关技术 | 笔记,4,-7.086918321265853,26.132726685136298
297,5693,15.180543730001125,妈妈再也不用担心我和“歪果仁”聊天了！ | 彩云小译,14,16.945164760975437,-17.55063748632045
298,5710,28.11218218711926,AI创业大赛火热报名 | 助力技术创新与金融医疗场景合体,1,-15.840673616766038,-10.369170231400558
299,5724,19.05247217980065,AI-Reviser：不懂语法的AI才是好外语老师 | 集智原创发明,14,13.418634578554112,-21.36759060387028
300,5751,20.209484330977673,自然语言处理和理解会成为下一波风口吗？“AI视野”第三期火热报名中......,18,-22.200654773594895,-3.989100994941506
301,5801,22.179642956604134,复杂的网络与优雅的几何 | 直播,15,-20.88775320246541,7.613482244965433
302,5816,15.703641641277025,AI视野第二期完美谢幕（含下期NLP专题预报名）,8,0.10285528964364192,16.60879377502654
303,5855,15.350889039352422,采访完Jessica Coon，我们重新认识了《降临》里语言学家的世界 | 机器之心,0,15.321993090305385,-3.361380440073175
304,5889,19.636935122453714,网络与几何的纠缠 | 张江,4,-0.9768362784228467,5.361484187119666
305,5915,15.249910089004139,讲座 |  机器崛起：从Cybernetics到Cyborg,19,26.199613050908443,-11.35062170722547
306,5400,21.55400683148292,集智志愿者招募啦！,5,-14.717463207208183,26.926145287176237
307,5434,17.937073203805394,揪着自己的头发离开地球——AI视野（一） | 张江,4,-5.778923544495096,4.334014558255218
308,5459,15.133469930587525,第一届中国系统科学大会 会前专题讲座,12,8.66594754710097,-14.144625314275492
309,5477,15.021217641923423,深度 | 联想AI实验室负责人徐飞玉：人工智能变迁，从实验室走入日常生活,8,-1.3117352391773096,22.751802339503673
310,5490,18.732210671558896,AI视野三期学员持续报名中，和徐飞玉、尹相志等大咖相约520,18,-26.68313546961071,2.174163548859116
311,5570,15.869953587330963,机器崛起之赛博朋克的出现、抗争与危机 | 笔记,17,30.800485610961914,8.409379959106445
312,5591,15.366016663437476,赠票：44位嘉宾+32场演讲，开启机器智能之旅 | 机器之心,4,5.6544938391124715,1.0512654072880585
313,5540,19.17754744002777,机器崛起之赛博格的诞生与演化 | 笔记,4,-12.87302115856207,-0.19489476425740077
314,5639,17.381183682530377,数据与洞察：从“常识社会学”到“能解决问题的社会学”| 直播,14,20.49357911940664,-28.922710938177268
315,5926,15.921403076903951,【系列】深入浅出解读GAN！,4,-9.274127135351478,5.2907265909749706
316,5940,15.438119733139013,【译文】图片翻译机——GAN的神奇功效,18,-21.991396826546616,8.58219669607785
317,5968,15.230273831739197,【深度】对偶学习的生成对抗网络 (DualGAN),4,0.7168135189859031,-5.292730259289838
318,6031,15.029192571144963,2017年计算传播学年会暨工作坊征稿,13,15.914863833048758,7.4587832417632045
319,6045,15.662497750367663,【 深度 】社会传染动力学：阈值模型及其扩展,4,2.8811670728590073,6.259894855997685
320,6080,18.492292002596756,张江：从「缘起性空」到「人工智能」,0,11.856817923446062,2.0588970853536015
321,6105,51.96711612798796,自然语言理解在金融领域的应用 | 尹相志,12,1.3852223278479092,-16.647263079562812
322,6135,15.016549354943571,华院首席科学家：中文或是人类面对人工智能的最后壁垒,1,-4.448045668074422,0.7078449769741022
323,6161,17.670975154725177,问道龙泉寺：内部参访活动报名|集智俱乐部,2,-3.043068620497866,-27.85893155692974
324,5208,15.352244573110866,看AlphaGo虐柯洁不爽？ 那就解剖它亲哥！,4,-8.952532199512975,3.254185329295803
325,5192,21.972232965413568,公开讲座：基于深度学习原理的语音识别,9,8.498296962236335,-33.983348655573174
326,5235,16.49980385076455,深度强化学习的三种方法 | 直播,7,-12.756158596631877,-21.038687304568374
327,5247,15.496232944920425,左右互搏，青出于蓝而胜于蓝？—阿尔法狗原理解析 | 旧文精选,1,-12.943526595943174,-1.9589035358058244
328,5281,15.345891281577204,柯洁输了，所以来学学AlphaGo背后的人工智能吧 | 重磅,4,1.8768488492216302,4.402096422771116
329,5308,15.019156854753337,2017北京师范大学复杂系统暑期学校招生启事,18,-32.3666219070689,8.170437985910219
330,5321,15.106784145159686,基于深度学习原理的“从语音到语言”读书会开讲,0,12.37788647822099,-3.552479141350226
331,5347,20.07433213134015,系列课程：从Python到Tensorflow--点亮你的AI技能树,1,-12.114793372776436,2.600327388675039
332,5369,15.385823024561942,透视深度学习，畅想未来应用——AI视野（二）| 张江,13,7.200015418832757,3.0059348455622863
333,6172,33.32604064932832,抢车位中的机器学习与统计物理 | 傅渥成,2,7.785334412259103,-17.817734697889154
334,6189,17.232088126103932,让我们的思想一起发酵：记深度学习中的层级性 | 甄慧玲,4,-4.692132767188771,6.51982035602598
335,6213,29.897328526560145,理解 RNN | 钟翰廷,6,11.455931361177736,18.165432544210354
336,6237,16.10619160445104,ICLR 2017： 注意力与记忆网络 | 李嫣然,0,17.669539110002574,1.0447002568954065
337,6265,16.369350209094517,深度学习与层级性：从RNN到注意力与记忆 | 张江,4,7.0174938503996485,-10.008958087007858
338,6286,18.120720691650746,公开活动：Fintech与数字医疗 | 知识饕餮,4,4.533010726283846,-3.0949132353284914
339,6301,16.018549626071284,学术饕餮：智能金融与数字医疗,4,1.9436602798837876,-3.366104076560909
340,7557,28.239109264706762,人脸识别教父李子青亲自坐镇，集智重磅推出计算机视觉高端课程！,13,1.3086195607585354,12.130676541260117
341,7596,16.418061233364796,后大数据时代的AI经济学 | 精选,17,22.404185362948745,7.616441184560004
342,7603,15.090473917380377,大数据的衰落 | 精选,7,-17.974398830080542,-21.467829759777583
343,7746,15.008014282058843,五分钟学会这项技能，是想让职业游戏玩家失业吗？,2,5.431020313445843,-19.52985769357368
344,7737,18.215130249014017,学术视角重读凯文 · 凯利《失控》| 傅渥成Live,1,-10.551533555530968,-6.051730944017984
345,7784,17.134833626718383,超越与重生-记录集智2015-2016（下）,15,-9.763792924841155,4.24167723442977
346,7803,16.357547801036198,超越与重生-记录集智2015-2016（上）,18,-29.489751290843586,1.0932295613886676
347,7823,16.25804935899319,集智俱乐部张江：一个复杂系统里“简单纯粹”的前行者｜转载,1,-21.320261655562327,-5.8268982044573345
348,7838,18.939705439549037,十行代码，手把手教你创作音乐！跟Siraj继续学习新技能,18,-24.379629643755404,-2.6772503253179902
349,7851,18.594070409753662,朝闻道，夕如何？ | 小木球,4,-0.8819552032692937,9.699532860803362
350,7859,19.67072308003806,四分钟学会你的第一个机器学习APP,7,-17.178663554422755,-16.621986068344114
351,7879,16.618591441612068,网络、几何与物理：层级、长程关联与局域化 | 章彦博,18,-34.680927283669234,8.08947948102569
352,7889,15.756369846793305,集智的算法工程师妹子为你读书,7,-16.571466691678925,-19.68966369997083
353,7901,31.204806744550982,集智AI学园——打造2050新人类,19,23.860452565973613,-10.885853666499449
354,7913,21.021956786900976,不必操心《未来简史》| 张江,4,-0.22001567481176346,-1.325578059221887
355,7928,17.01037725960521,洞察突变发生前的预警信号 | 知乎Live,1,-10.510203975336122,-8.710440773200515
356,7938,20.06428508088878,从《未来简史》看人类未来丨张江,17,32.81776809692383,4.485176086425781
357,7957,51.714571573624745,LSTM和Word Embedding的深入剖析，及RNN/Attention的改进 | “小声嘟囔”专栏,4,-0.6503800002743603,-15.464696713867433
358,7972,15.06216380614967,What can we know from the given data? | 原创精选,15,-5.737512753535472,6.593414153329651
359,7984,18.90217328986594,我的肩上是风，风上是闪烁的星群 | 原创精选,13,8.299429977108202,17.436977571972484
360,8001,24.321106235828843,关于深度神经网络压缩(下) | “小声嘟囔”专栏,4,-3.4731666086510127,7.121032426745956
361,8017,16.722256994244276,看AI如何碾压罗胖智商！,19,23.17876446111205,-4.860276197446533
362,8592,17.500620223753998,Super AI in Superfit——走近2050,15,-10.936154247970833,4.07222715140749
363,8602,19.215087285150037,熵：时间、信息、生命 | 傅渥成的Live,12,-2.9330216554287842,-13.365250311739473
364,8613,15.047080433673932,博物学视角下的进化、熵与自然秩序,4,-7.636277061303515,-8.015489022788303
365,8628,22.466220376251883,生命之流 | 流动与时间的赛跑,4,-3.809534962147348,12.310069587050592
366,8675,17.631963076301403,生命之流  |  系统之流,15,-7.261771432876675,6.9709273366091
367,8709,19.63744541035025,生命之流 | 连接上帝的纽带——熵,13,10.028992103360016,3.5978109813492143
368,8735,17.169424785187417,近距离触摸大师的机会来了！——文小刚老师新书绘图组招募志愿者,9,11.89055160728619,-31.542782855973595
369,8746,42.646961625474745,生命之流 | 过去与未来在现在相遇,12,4.69318510217384,-12.267064902815239
370,8760,16.67289239562543,人工智能将如何影响未来社会,8,1.308377705605647,23.47168800862398
371,8769,31.322752181682183,阿里巴巴复杂科学研究中心学术研讨会,0,18.52162771156257,-3.9019028439863814
372,8965,17.33815427893437,知识流形：关于科学的科学 （Knowledge Manifold: the science of Science）,0,19.972022117023624,-6.936876271248063
373,8972,15.719035814306284,生命之流：系统之流,15,-11.0811296703025,11.567292045243365
374,9004,15.028413177286808,2016南山深度学习与人工智能论坛会议纪要,13,5.035809756839168,15.877340926593716
375,9029,17.371490505044797,知识管理与注意力提升 | 线上活动,19,33.00177676351655,-17.919221797937055
376,9037,15.056128581765114,新闻在注意力场中的逃逸 | 吴先生的文章,12,-5.089989715959185,-12.347002002253225
377,9058,37.62431066895411,元胞自动机与「混沌边缘」| 傅渥成的 Live,10,-21.89601767768197,-27.282956425433973
378,9067,15.641129368474411,21世纪的首要悖论：技术进步与社会发展背道而驰,17,17.903654024237362,13.087285840379943
379,9078,15.697078383548355,我梦到了一个漂亮的女孩 | 参与的2050（含视频）,10,-13.161951382766953,-28.75723621471552
380,9090,15.467342805269661,隐私保护、信息共享系统及度量系统复杂性通用框架 | 复杂文摘翻译第3期,5,-30.883597527098757,17.290439514626705
381,9101,15.47940995001048,一个生物体能否大如星系？ | 复杂文摘翻译第3期,17,26.64171773915396,4.771752645061855
382,8790,15.624433146878694,生命之流 | 从永动机到人工智能,4,-2.901781410156818,-11.261963159401224
383,8836,15.674776877502177,生命之流 | 究竟什么样的系统才是有生命的活系统,4,-1.4302214345118995,7.9677287716508225
384,8852,15.376073736340645,手机通话的邓巴数（Calling Dunbar&#39;s Numbers）| 复杂文摘,11,-23.574608872932558,-24.84783627355662
385,8865,16.647541896812797,统一之路：量子纠缠、时空几何与机器学习,4,-0.7635620980417035,6.85977622901498
386,8883,18.607132233536497,混合型社会：设计自组织系统集群行为的挑战及前景 | 复杂性文摘,0,13.397036729126823,-7.212060391427887
387,8900,15.143731873462528,傅渥成的Live——理解网络的一种新视角,18,-31.530668777445836,4.690480754928756
388,8909,16.58897851487243,如何掌握宇宙？| 凯风-集智研读营笔记之一,11,-31.855912643315037,-22.543416708809886
389,8926,16.067667730019668,群体动力学与团队的成功,9,22.269021635340973,-30.245872785612057
390,8939,22.395405908129902,自然为什么钟情于正六边形？| 蜜蜂，天生的数学家,7,-4.405960080819611,-18.672516029450847
391,8948,15.223638527487003,那些科学史上有名的“睡美人”论文 | 知识流形：关于科学的科学,17,24.530054938402614,7.819315586212247
392,8233,36.97568428298756,讲座笔记分享：深度学习在自然语言处理中的应用 | 原创精选,14,26.735066705456397,-28.629616610805396
393,9199,26.95223984210279,科学与游戏，虚拟与现实 | 科学v.s.游戏活动回顾（含视频）,4,10.069962680435124,-0.3184518031771768
394,10853,50.30552450149014,从拓扑数据分析到压缩感知——复杂数据处理新贵,12,-4.104642314658938,-7.6098162066819794
395,10852,42.802993843391306,小小的披萨问题蕴含着大大法则 | 《规模》,19,28.20780353181864,-4.960951867620578
396,10000,15.900755486002192,走近2050：未来世界是怎样的？,1,-5.585561015180339,0.5232986487133434
397,9243,25.816937119323082,傅渥成的知乎Live：沙堆模型——临界与智能,0,7.121160424995965,-2.902690629230083
398,9259,33.12107592869238,复杂性科学与生成艺术 | 讲座,12,-1.9780200323250376,-4.974101684669687
399,9281,49.078759418883834,若干双曲几何模型：集智-凯风研读营预读班3,18,-28.907101322340893,4.933804561836191
400,9295,16.126875913779916,未来人工智能时代，需要什么样的人才 | 转载,13,4.269855561149154,14.667054441670413
401,9311,16.057282054593973,Science v.s. Game | 公开活动,4,5.751913149896763,-8.594476442355138
402,9331,15.52698618270464,游戏大融通：如何打造跨界游戏IP矩阵？,13,9.637578926853188,15.784217346891538
403,9360,22.13511353162372,近期GAN的模型和理论发展 | 转载,4,5.065795021444148,5.8198360683727195
404,9385,21.29928388860286,网络二元及三元关系中的同性偏好 | 复杂文摘翻译,1,-15.509170255249668,4.1270082725501736
405,9403,17.175108953583212,微分几何中的空间曲面——集智-凯风研读营预读班2,1,-12.280935740714611,-2.7648772779807964
406,9417,15.399828530512732,空荡的大脑 (The empty brain) | 复杂文摘翻译,17,29.65426142059315,11.32971807655403
407,9634,35.291270839734715,文摘|大数据如何造成虚假信心(How Big Data Creates False Confidence),1,-19.58105981415987,-2.8067313054311334
408,9648,20.551271383743533,你被魔兽世界毁了人生了吗？,12,5.197097588233127,-1.7718937815863987
409,9666,15.037120430941998,那些年，我们玩过的游戏（附活动）,13,2.70451819426711,8.166643316748043
410,9713,17.854592481688154,智能＋时代的意愿经济,4,7.064016334833578,4.163569776725542
411,9729,17.30444932733069,NLP初学教程：word2vec实践,12,7.026422096643312,-15.322209218660115
412,9760,15.653138433095236,公告 | 招聘博士后、科研助手&博士论坛征稿,0,9.934670863325442,-3.521079261988468
413,9776,19.58887698872879,文摘 | 复杂性文摘翻译第2期,4,3.660083781328697,-9.707598459507407
414,9807,15.830666017878439,董磊的知乎Live：手机数据里的经济学,17,26.207557435449008,9.157156622352069
415,9793,15.113111621260101,傅渥成的知乎Live：「复杂网络」视角下的日常生活,18,-21.982454500881698,5.4741582610924375
416,9821,15.014488467697861,2.“社会比特币”撑起民主数字世界的天空,10,-11.838055271973474,-26.864881363587017
417,9831,15.007088423736835,4.繁华路段收费 缓解城市拥堵,12,7.378302342076933,-14.253881908789502
418,9111,20.4931753154566,复杂社会系统中的危机及遗传环路设计自动化 | 复杂文摘翻译第3期,10,-2.9633690158544597,-38.582020707384416
419,9121,24.071361686230208,机器创造艺术：致机器和我的孩子 | 科学v.s.游戏活动回顾,1,-8.841671201033913,-5.78024424599756
420,9139,16.969150414753337,《自然》杂志对话刘慈欣：《三体》写作、灵感以及中国科幻,12,-2.289358814205191,-17.454670463941873
421,9149,29.37947628511544,网络动力学与几何(下)：集智-凯风研读营预读班5,17,20.20206961649503,7.4486808428815
422,9160,24.417103221546878,游戏大融通：如何打造跨界游戏IP矩阵 | 科学v.s.游戏活动回顾（含视频）,13,5.17626347984921,11.928946585418487
423,9185,19.09877354388751,2016南山深度学习与人工智能论坛邀请函,8,3.721260288244452,17.732616315491843
424,9229,36.96368581984845,网络动力学与几何(上)：集智-凯风研读营预读班4,5,-27.73042177158378,19.12303488767101
425,9435,15.449589440038835,Recurrent Neural Networks及NLP ——集智NLP读书会笔记,4,-11.686344066327106,0.03927447243173175
426,9468,22.547945048312357,城市决定未来（Cities are the Future）| 复杂文摘翻译,1,-18.938056058537597,-6.601884069196597
427,9486,23.683282199729,无维涌现(1)：最早的、阿凡达、认知编码及组块化,18,-27.31409796293746,-0.3425385729160121
428,9502,17.21412845360841,向自然学习如何让无人机着陆 | 复杂文摘翻译,0,11.939335600243114,-0.11494811014437227
429,9519,20.061855891889813,人工智能可以帮我们找到下一个优良的新材料吗？| 复杂文摘翻译,15,-18.276533398149205,8.960452408638286
430,9536,19.731812272932256,微分几何之空间曲线——集智-凯风2016研读营预读班第1期,1,-11.901729683714635,1.4492276892789535
431,9549,19.96867114589144,NLP 集智听课笔记----从感知机到深度学习,0,14.341802438328514,1.712369396333231
432,9585,16.167228210608066,线上活动：集智俱乐部计算社会学研讨会,12,3.4171507599771633,-4.546766538287709
433,9600,15.130733245742167,就差你了——UI/UX设计师！集智招募,0,13.169072726815997,-0.9255782719270744
434,9614,15.198948460267946,爱她，就为她写代码吧——记王硕与秦颖,11,-22.582434438754678,-7.916233123122269
435,9826,15.018167161250513,3.幂律之外：复杂系统及其受限多样性的极限定律,12,1.2574522841531282,-3.242094274765957
436,9836,15.01264369585456,5.基于热点定价策略来缓解城市拥堵问题,2,5.780964756438229,-17.720702110302916
437,9841,15.168520845282771,文摘|复杂性文摘翻译第2期(1),14,24.570984436838177,-18.414840581413134
438,9850,22.08154065078572,自然语言理解与深度学习课堂笔记1: Word2Vec,19,26.94670982539088,-1.6765395961277307
439,9875,25.16512469863007,分形——故事之外,13,10.71250066717536,1.0714292708646047
440,9929,16.48279205533893,两极分化与“回声效应” | 活动总结（含视频）,17,22.935963489829444,9.088530730031518
441,9944,15.241953277413325,复杂网络上的Ising模型,15,-8.217552720457999,5.052935923707881
442,9988,15.257401642156012,傅渥成的 Live——复杂系统的简化模型（二）：用伊辛模型理解复杂系统,10,-12.632739451010867,-30.637640987511958
443,8153,17.88206903047628,集智Superfit AI圣诞晚会，让你的圣诞快乐再飞一会儿！,17,28.99472048191135,4.540299835939338
444,8203,17.9788786235729,Deep Learning Book中文第一章 深度学习概述 | 精选推荐,2,6.602589596738299,-21.997441705184823
445,8282,23.150829420878974,重整化：从尺度变换到特征提取 | 知乎Live,11,-21.227596780509348,-11.67554445476523
446,8292,20.41351405657949,你的圣诞狂欢我们承包了 ! | 集智俱乐部AI专场学术圣诞晚会,7,-8.488535772401036,-10.441650811052202
447,8348,18.512292745598934,一个00后眼里的人工智能奇妙世界 | 原创精选,7,-12.894972957631728,-10.88353627347845
448,8362,15.636841920850898,基于神经网络的智能控制技术及其发展趋势讲座回顾2 | 原创精选,15,-11.956697137900555,6.088356161847866
449,8380,17.21400951668639,基于神经网络的智能控制技术及其发展趋势讲座回顾 | 原创精选,4,11.490209770623654,-5.998084501171582
450,8407,17.11471678363631,深度学习与自然语言处理 | 公开活动,2,-1.3538145976243592,-29.205252235001065
451,8418,17.27503124924267,专题：含时网络理论及应用  | 复杂文摘翻译,5,-11.933537813386467,17.59104777299874
452,8431,15.749757589491399,从大数据到重要信息 | 复杂文摘翻译,4,-4.719408524501611,3.8051318418580564
453,8454,15.09611596895881,时间片：感知的持续时间是什么？ | 复杂文摘翻译,12,3.479460506342204,-2.8745953116064635
454,8466,42.2969801655244,集体行为的数学模型 | 傅渥成的Live,7,-11.62060071807589,-14.682617580506822
455,8475,25.114925856638493,拨开历史发展的迷雾，透视人工智能的未来 | AI视野第1期课程,1,-16.231416829494496,-2.868205272457075
456,8493,17.23490894770353,深度学习征服复杂性 | 深度“深度学习”读书会第1期笔记随想,4,-2.1362349835952408,6.142169876230315
457,8512,15.05277776448023,刘宇昆访谈 | 中国科幻与翻译的艺术,14,13.768756270176949,-20.037138324369735
458,8549,17.217718307764923,为什么复杂系统研究需要深度学习？| 深度“深度学习”读书会第1期,1,-13.799505816907756,-2.8340627857518124
459,8560,27.916186070957306,深度“深度学习”读书会 | 你敢来吗？,12,-7.2801835002024875,-11.557269196391434
460,8574,18.74642358007535,共赴一场知识的盛宴——探索未来的人工智能,13,13.728015207675766,6.016596847756705
461,10008,17.131575877603687,错过发布会现场，不能错过爆照和视频！！！,1,-19.65936843121969,-5.264232513920896
462,7729,27.548107660915992,集智—凯风研读营「网络、几何与机器学习」感想 | 傅渥成,19,29.016594877217123,-11.437049362013612
463,8045,15.755435631158184,人工智能的本源与展望：从亚里士多德到平行智能 | 原创精选,13,4.409347018756578,13.338835047736678
464,8031,15.341198401649375,集智与我 | 原创精选,11,-24.49332258793772,-18.919036191092314
465,8057,16.411501602462135,大咖征集令，不限学科，用你的Coursera证书实现知识变现,14,15.333852725911603,-17.74213810580833
466,8068,15.338316810312538,重金悬赏TensorFlow、Caffe、MXNet...达人 | 英雄招募贴,14,14.230798424909425,-18.49267057861038
467,8090,15.015599507510156,一种面向关系的物理学：从社交网络到量子纠缠 | 原创精选,15,-4.677111605481987,10.05635667319168
468,8107,28.065117887924934,忒修斯之船与最大值函数——何为整体 | 原创精选,14,13.093977116964156,-17.35341656060492
469,8119,23.738796296207088,张江：他让我知道一个人的愿力有多强大 | 原创精选,18,-37.40596359970037,-1.577641585072608
470,8137,27.436670274448744,关于深度神经网络压缩(上) | “小声嘟囔”专栏,15,-9.407171552501337,12.695490643679104
471,7610,15.055884825188889,深度学习之后：经济推理与人工智能 | 重磅,4,2.67591956867857,10.799565775485497
472,7633,16.295754050771922,低调与伟大：写在巨大神经元（Giant Neuron）发现之际 | 林思恩,7,-2.5324589236458634,-18.590429378923496
473,7623,16.455701688409842,解读精彩丰富的《混沌》现象 | 傅渥成Live,1,-8.742910797970058,-7.30732458644173
474,7645,15.651857057274162,Xtecher私享会-人工智能的商用场景究竟在何方？|转载,1,-12.918257091978742,-3.9621842860397747
475,7654,17.9745016104032,整体的边界、信息的含义 | 王晓宇,18,-33.591617713135165,-0.9865971584441549
476,7690,15.826404973683175,深度学习背后的统计物理—有关RNN与记忆模型 | 甄慧玲,15,-5.403011303791058,7.999491210975632
477,7671,16.151354113484686,想看什么电影？AI比你更清楚——5分钟创建一个电影推荐系统,11,-24.153757724508356,-22.47573191812452
